file,line,severity,type,issue,fix
apps/mobile/src/components/enhanced/DetailedPetAnalytics.tsx,385,HIGH,Hardcoded Color,"#374151","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/EnhancedCarousel.tsx,205,HIGH,Hardcoded Color,"#f8fafc","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/EnhancedCarousel.tsx,208,HIGH,Hardcoded Color,"#e2e8f0","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/EnhancedCarousel.tsx,211,HIGH,Hardcoded Color,"#64748b","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/EnhancedPetDetailView.tsx,271,HIGH,Hardcoded Color,"#1e293b","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/EnhancedPetDetailView.tsx,288,HIGH,Hardcoded Color,"#64748b","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/EnhancedPetDetailView.tsx,304,HIGH,Hardcoded Color,"#64748b","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/EnhancedPetDetailView.tsx,312,HIGH,Hardcoded Color,"#1e293b","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/EnhancedPetDetailView.tsx,317,HIGH,Hardcoded Color,"#475569","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/EnhancedPetDetailView.tsx,326,HIGH,Hardcoded Color,"#475569","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/EnhancedPetDetailView.tsx,337,HIGH,Hardcoded Color,"#f1f5f9","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/EnhancedPetDetailView.tsx,342,HIGH,Hardcoded Color,"#475569","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/EnhancedPetDetailView.tsx,349,HIGH,Hardcoded Color,"#e2e8f0","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/FloatingActionButton.tsx,27,MED,Interactive without role,"onClick?: () => void","Ensure proper semantic HTML or role/aria attributes"
apps/mobile/src/components/enhanced/FloatingActionButton.tsx,42,MED,Interactive without role,"onClick,","Ensure proper semantic HTML or role/aria attributes"
apps/mobile/src/components/enhanced/FloatingActionButton.tsx,137,MED,Interactive without role,"onClick?.()","Ensure proper semantic HTML or role/aria attributes"
apps/mobile/src/components/enhanced/FloatingActionButton.tsx,138,MED,Interactive without role,"onClick])","Ensure proper semantic HTML or role/aria attributes"
apps/mobile/src/components/enhanced/GlowingBadge.tsx,36,HIGH,Hardcoded Color,"#64748b","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/GlowingBadge.tsx,42,HIGH,Hardcoded Color,"#8b5cf6","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/NotificationCenter.tsx,261,HIGH,Hardcoded Color,"#e5e7eb","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/NotificationCenter.tsx,271,HIGH,Hardcoded Color,"#e5e7eb","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/NotificationCenter.tsx,276,HIGH,Hardcoded Color,"#111827","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/NotificationCenter.tsx,282,HIGH,Hardcoded Color,"#eef2ff","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/NotificationCenter.tsx,287,HIGH,Hardcoded Color,"#4338ca","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/NotificationCenter.tsx,301,HIGH,Hardcoded Color,"#f3f4f6","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/NotificationCenter.tsx,304,HIGH,Hardcoded Color,"#2563eb","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/NotificationCenter.tsx,309,HIGH,Hardcoded Color,"#475569","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/NotificationCenter.tsx,333,HIGH,Hardcoded Color,"#6b7280","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/NotificationCenter.tsx,345,HIGH,Hardcoded Color,"#6b7280","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/NotificationCenter.tsx,358,HIGH,Hardcoded Color,"#e5e7eb","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/NotificationCenter.tsx,366,HIGH,Hardcoded Color,"#c7d2fe","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/NotificationCenter.tsx,367,HIGH,Hardcoded Color,"#eef2ff","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/NotificationCenter.tsx,375,HIGH,Hardcoded Color,"#dbeafe","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/NotificationCenter.tsx,394,HIGH,Hardcoded Color,"#111827","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/NotificationCenter.tsx,398,HIGH,Hardcoded Color,"#4b5563","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/NotificationCenter.tsx,402,HIGH,Hardcoded Color,"#9ca3af","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/NotificationCenter.tsx,408,HIGH,Hardcoded Color,"#dbeafe","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/NotificationCenter.tsx,413,HIGH,Hardcoded Color,"#1d4ed8","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/NotificationCenter.tsx,418,HIGH,Hardcoded Color,"#f8fafc","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/NotificationCenter.tsx,422,HIGH,Hardcoded Color,"#6b7280","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/NotificationCenter.tsx,428,HIGH,Hardcoded Color,"#eef2ff","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/NotificationCenter.tsx,434,HIGH,Hardcoded Color,"#4338ca","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/ParticleEffect.tsx,45,HIGH,Hardcoded Color,"#F97316","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/ParticleEffect.tsx,45,HIGH,Hardcoded Color,"#F59E0B","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/ParticleEffect.tsx,45,HIGH,Hardcoded Color,"#EC4899","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/ParticleEffect.tsx,45,HIGH,Hardcoded Color,"#A855F7","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/ParticleEffect.tsx,66,HIGH,Hardcoded Color,"#F97316","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/PetAnalyticsSkeleton.tsx,129,HIGH,Hardcoded Color,"#e2e8f0","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/PetAnalyticsSkeleton.tsx,151,HIGH,Hardcoded Color,"#f9fafb","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/PetDetailSkeleton.tsx,116,HIGH,Hardcoded Color,"#e2e8f0","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/PetDetailSkeleton.tsx,128,HIGH,Hardcoded Color,"#e2e8f0","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/PremiumButton.tsx,53,HIGH,Hardcoded Color,"#64748b","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/PremiumButton.tsx,54,HIGH,Hardcoded Color,"#8b5cf6","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/PremiumButton.tsx,128,HIGH,Hardcoded Color,"#64748b","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/PremiumCard.tsx,30,HIGH,Hardcoded Color,"#e2e8f0","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/PremiumCard.tsx,40,HIGH,Hardcoded Color,"#e2e8f0","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/ProgressiveImage.tsx,143,HIGH,Hardcoded Color,"#e5e7eb","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/ProgressiveImage.tsx,153,HIGH,Hardcoded Color,"#f3f4f6","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/ProgressiveImage.tsx,158,HIGH,Hardcoded Color,"#d1d5db","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/SmartSearch.tsx,172,HIGH,Hardcoded Color,"#94a3b8","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/SmartSearch.tsx,227,HIGH,Hardcoded Color,"#f1f5f9","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/SmartSearch.tsx,233,HIGH,Hardcoded Color,"#e2e8f0","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/SmartSearch.tsx,258,HIGH,Hardcoded Color,"#f1f5f9","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/SmartSearch.tsx,262,HIGH,Hardcoded Color,"#1e293b","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/SmartSearch.tsx,270,HIGH,Hardcoded Color,"#64748b","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/SmartSearch.tsx,277,HIGH,Hardcoded Color,"#f1f5f9","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/SmartSearch.tsx,283,HIGH,Hardcoded Color,"#475569","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/SmartSearch.tsx,288,HIGH,Hardcoded Color,"#fef3c7","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/SmartSearch.tsx,294,HIGH,Hardcoded Color,"#92400e","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/SmartToast.tsx,33,HIGH,Hardcoded Color,"#dcfce7","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/SmartToast.tsx,33,HIGH,Hardcoded Color,"#86efac","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/SmartToast.tsx,33,HIGH,Hardcoded Color,"#166534","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/SmartToast.tsx,34,HIGH,Hardcoded Color,"#fee2e2","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/SmartToast.tsx,34,HIGH,Hardcoded Color,"#fca5a5","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/SmartToast.tsx,34,HIGH,Hardcoded Color,"#991b1b","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/SmartToast.tsx,35,HIGH,Hardcoded Color,"#fef3c7","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/SmartToast.tsx,35,HIGH,Hardcoded Color,"#fde047","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/SmartToast.tsx,35,HIGH,Hardcoded Color,"#854d0e","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/SmartToast.tsx,36,HIGH,Hardcoded Color,"#dbeafe","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/SmartToast.tsx,36,HIGH,Hardcoded Color,"#93c5fd","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/SmartToast.tsx,36,HIGH,Hardcoded Color,"#1e40af","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/SmartToast.tsx,16,MED,Interactive without role,"onClick: () => void","Ensure proper semantic HTML or role/aria attributes"
apps/mobile/src/components/enhanced/SmartToast.tsx,98,MED,Interactive without role,"onClick()","Ensure proper semantic HTML or role/aria attributes"
apps/mobile/src/components/enhanced/TrustBadges.tsx,36,HIGH,Hardcoded Color,"#f59e0b","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/TrustBadges.tsx,42,HIGH,Hardcoded Color,"#8b5cf6","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/TrustBadges.tsx,54,HIGH,Hardcoded Color,"#ec4899","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/UltraButton.tsx,82,HIGH,Hardcoded Color,"#64748b","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/UltraButton.tsx,125,HIGH,Hardcoded Color,"#6366f1","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/UltraCard.tsx,140,HIGH,Hardcoded Color,"#e2e8f0","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/UltraCard.tsx,148,HIGH,Hardcoded Color,"#6366f1","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/buttons/SegmentedControl.tsx,186,HIGH,Hardcoded Color,"#f1f5f9","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/buttons/SegmentedControl.tsx,190,HIGH,Hardcoded Color,"#e2e8f0","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/buttons/SegmentedControl.tsx,225,HIGH,Hardcoded Color,"#64748b","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/buttons/ToggleButton.tsx,77,HIGH,Hardcoded Color,"#64748b","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/buttons/ToggleButton.tsx,78,HIGH,Hardcoded Color,"#64748b","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/buttons/ToggleButton.tsx,80,HIGH,Hardcoded Color,"#8b5cf6","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/buttons/ToggleButton.tsx,81,HIGH,Hardcoded Color,"#8b5cf6","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/display/PremiumAvatar.tsx,94,HIGH,Hardcoded Color,"#9ca3af","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/display/PremiumAvatar.tsx,223,HIGH,Hardcoded Color,"#f3f4f6","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/display/PremiumAvatar.tsx,231,HIGH,Hardcoded Color,"#e5e7eb","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/display/PremiumAvatar.tsx,237,HIGH,Hardcoded Color,"#6b7280","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/display/PremiumAvatar.tsx,244,HIGH,Hardcoded Color,"#6366f1","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/display/PremiumChip.tsx,80,HIGH,Hardcoded Color,"#6366f1","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/display/PremiumChip.tsx,80,HIGH,Hardcoded Color,"#6366f1","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/display/PremiumChip.tsx,81,HIGH,Hardcoded Color,"#f3f4f6","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/display/PremiumChip.tsx,81,HIGH,Hardcoded Color,"#e5e7eb","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/display/PremiumChip.tsx,81,HIGH,Hardcoded Color,"#374151","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/display/PremiumChip.tsx,83,HIGH,Hardcoded Color,"#6366f1","Replace with CSS variable or design token"
apps/mobile/src/components/enhanced/display/PremiumChip.tsx,83,HIGH,Hardcoded Color,"#6366f1","Replace with CSS variable or design token"
